Metric,alpha = pi/3,alpha = pi/4,alpha = pi/6,alpha = pi/8,alpha = pi/10
total N,8589,8589,8589,8589,8589
mean,2152.08187134503,1256.86549707602,579.020467836257,324.90350877193,211.312865497076
median,2152,1261.5,581.5,326,214
variance,6816.26815088403,3786.19243527923,1389.16039978113,666.765543244075,372.291004069628
stdev,82.5606937403268,61.532043971245,37.271442147858,25.8218036404136,19.2948439762966
normalized stdev,0.0383631751373506,0.0489567452638276,0.0643698180258424,0.0794752994143239,0.0913093669470095
skewness,-0.0569141267270237,-0.18088217350587,-0.283949113287196,-0.494244582767314,-0.670560205020901
kurtosis,-1.0025751869132,-0.963299751152275,-0.496907266338666,-0.237975159105994,-0.0859283246010935
vector sum norm,219.558275018882,219.558275018882,219.558275018882,219.558275018882,219.558275018882
