Metric,alpha = pi/3,alpha = pi/4,alpha = pi/6,alpha = pi/8,alpha = pi/10
total N,7388,7388,7388,7388,7388
mean,1855.48830409357,1085.97368421053,501.429824561404,281.69298245614,183.292397660819
median,1954,1203.5,566,316.5,206
variance,119041.02179303,62481.2244536781,20365.7304555248,8110.03147122192,3844.98467904654
stdev,345.023219208549,249.962446086763,142.708550744252,90.0557131514815,62.0079404515788
normalized stdev,0.185947396406305,0.230173575769913,0.28460323609406,0.31969455669881,0.338300667364961
skewness,-0.475628580504941,-0.798204191511044,-1.23615714620452,-1.47077788646042,-1.56960387446034
kurtosis,-1.16412863262198,-0.789788423999077,0.221482820315588,1.01858115004111,1.38936469622525
vector sum norm,951.010902145332,951.010902145332,951.010902145332,951.010902145332,951.010902145332
