Metric,alpha = pi/3,alpha = pi/4,alpha = pi/6,alpha = pi/8,alpha = pi/10
total N,7091,7091,7091,7091,7091
mean,1779.94444444444,1039.78362573099,480.023391812866,269.894736842105,175.991228070175
median,1877.5,1126,525.5,298.5,193
variance,103603.85948668,53497.2280359769,16335.5257686126,6238.83102493075,2912.04378270237
stdev,321.875534153622,231.294677924022,127.810507269992,78.9862711167627,53.963355925131
normalized stdev,0.180834595797784,0.222445008942524,0.266258914565184,0.292655840721235,0.306625259206745
skewness,-0.522475266714324,-0.746201909573006,-0.994957859380883,-1.17221536615306,-1.25730240392536
kurtosis,-1.13749836727005,-0.826822060177936,-0.181083025279141,0.497810463969567,0.835706388569254
vector sum norm,888.538455712472,888.538455712472,888.538455712472,888.538455712472,888.538455712472
