timestamp,run_min,general_cov_thresh,panel_cov_thresh,crate_cov_thresh
2023-05-30 12:54:15.566087-04,309590,60.0212992545261,62.4500665778961,78.9473684210526
2023-05-30 12:54:15.580426-04,309592,60.0212992545261,62.4500665778961,78.9473684210526
2023-05-30 12:54:15.594526-04,309594,60.0212992545261,62.4500665778961,78.9473684210526
2023-05-30 12:54:15.60687-04,309595,60.0212992545261,62.4500665778961,78.9473684210526
2023-05-30 12:54:15.456307-04,309578,60.0638977635783,62.4500665778961,78.9473684210526
2024-02-06 13:43:34.655386-05,302159,60.5537806176784,63.115845539281,73.6842105263158
2024-02-06 13:43:34.749815-05,302160,60.5537806176784,63.115845539281,73.6842105263158
2024-02-06 13:43:34.84155-05,302161,60.5537806176784,63.115845539281,73.6842105263158
2024-02-06 13:43:34.930748-05,302162,60.5537806176784,63.115845539281,73.6842105263158
2024-02-06 13:43:35.025273-05,302163,60.5537806176784,63.115845539281,73.6842105263158
2024-02-06 13:43:35.118249-05,302164,60.5537806176784,63.115845539281,73.6842105263158
2024-02-06 13:43:35.208671-05,302165,60.5537806176784,63.115845539281,73.6842105263158
2024-02-06 13:43:35.303165-05,302166,60.5537806176784,63.115845539281,73.6842105263158
2024-02-06 13:43:35.400993-05,302167,60.5537806176784,63.115845539281,73.6842105263158
2024-02-06 13:43:35.499031-05,302168,60.5537806176784,63.115845539281,73.6842105263158
2024-02-06 13:43:35.594841-05,302169,60.5963791267306,63.115845539281,73.6842105263158
2024-02-06 13:43:35.689837-05,302170,60.5963791267306,63.115845539281,73.6842105263158
2024-02-06 13:43:35.783311-05,302171,60.5963791267306,63.115845539281,73.6842105263158
2024-02-06 13:43:35.881843-05,302172,60.5963791267306,63.115845539281,73.6842105263158
2024-02-06 13:43:35.977335-05,302173,60.5963791267306,63.115845539281,73.6842105263158
2024-02-06 13:43:36.078876-05,302174,60.5963791267306,63.115845539281,73.6842105263158
2024-02-06 13:43:36.175799-05,302175,60.5963791267306,63.115845539281,73.6842105263158
2024-02-06 13:43:32.885736-05,302138,60.7667731629393,63.2490013315579,73.6842105263158
2024-02-06 13:43:33.618864-05,302146,60.7667731629393,63.2490013315579,73.6842105263158
2024-02-06 13:43:33.722816-05,302147,60.7667731629393,63.2490013315579,73.6842105263158
2024-02-06 13:43:34.376752-05,302154,60.7667731629393,63.2490013315579,73.6842105263158
2024-02-06 13:43:34.468921-05,302155,60.7667731629393,63.2490013315579,73.6842105263158
2024-02-06 13:43:33.52196-05,302145,60.7774227902023,63.2490013315579,73.6842105263158
2024-02-06 13:43:32.992202-05,302140,60.7774227902023,63.2490013315579,73.6842105263158
2024-02-06 13:43:33.118699-05,302141,60.7774227902023,63.2490013315579,73.6842105263158
2024-02-06 13:43:33.224297-05,302142,60.7774227902023,63.2490013315579,73.6842105263158
2024-02-06 13:43:33.332404-05,302143,60.7774227902023,63.2490013315579,73.6842105263158
2024-02-06 13:43:33.426588-05,302144,60.7774227902023,63.2490013315579,73.6842105263158
2024-02-06 13:43:33.815036-05,302148,60.7774227902023,63.2490013315579,73.6842105263158
2024-02-06 13:43:33.908144-05,302149,60.7774227902023,63.2490013315579,73.6842105263158
2024-02-06 13:43:34.007077-05,302150,60.7774227902023,63.2490013315579,73.6842105263158
2024-02-06 13:43:34.100736-05,302151,60.7774227902023,63.2490013315579,73.6842105263158
2024-02-06 13:43:34.192873-05,302152,60.7774227902023,63.2490013315579,73.6842105263158
2024-02-06 13:43:34.287707-05,302153,60.7774227902023,63.2490013315579,73.6842105263158
2024-02-06 13:43:34.563996-05,302156,60.7774227902023,63.2490013315579,73.6842105263158
2024-02-06 13:43:31.553463-05,302121,60.8306709265176,63.3821571238349,73.6842105263158
2024-02-06 13:43:31.649814-05,302122,60.8306709265176,63.3821571238349,73.6842105263158
2024-02-06 13:43:31.743368-05,302123,60.8306709265176,63.3821571238349,73.6842105263158
2024-02-06 13:43:31.83463-05,302124,60.8306709265176,63.3821571238349,73.6842105263158
2024-02-06 13:43:31.931623-05,302125,60.8306709265176,63.3821571238349,73.6842105263158
2024-02-06 13:43:32.024912-05,302126,60.8306709265176,63.3821571238349,73.6842105263158
2024-02-06 13:43:32.117774-05,302127,60.8306709265176,63.3821571238349,73.6842105263158
2024-02-06 13:43:32.208423-05,302128,60.8306709265176,63.3821571238349,73.6842105263158
2024-02-06 13:43:32.306946-05,302129,60.8306709265176,63.3821571238349,73.6842105263158
2024-02-06 13:43:32.399448-05,302130,60.8306709265176,63.3821571238349,73.6842105263158
2024-02-06 13:43:32.498077-05,302131,60.8306709265176,63.3821571238349,73.6842105263158
2024-02-06 13:43:32.595231-05,302132,60.8306709265176,63.3821571238349,73.6842105263158
2024-02-06 13:43:29.979666-05,302104,60.8413205537806,63.3821571238349,73.6842105263158
2024-02-06 13:43:30.075003-05,302105,60.8413205537806,63.3821571238349,73.6842105263158
2024-02-06 13:43:30.165754-05,302106,60.8413205537806,63.3821571238349,73.6842105263158
2024-02-06 13:43:30.256969-05,302107,60.8413205537806,63.3821571238349,73.6842105263158
2024-02-06 13:43:30.347602-05,302108,60.8413205537806,63.3821571238349,73.6842105263158
2024-02-06 13:43:30.442948-05,302109,60.8413205537806,63.3821571238349,73.6842105263158
2024-02-06 13:43:30.533996-05,302110,60.8413205537806,63.3821571238349,73.6842105263158
2024-02-06 13:43:30.625963-05,302111,60.8413205537806,63.3821571238349,73.6842105263158
2024-02-06 13:43:30.721786-05,302112,60.8413205537806,63.3821571238349,73.6842105263158
2024-02-06 13:43:30.815555-05,302113,60.8413205537806,63.3821571238349,73.6842105263158
2024-02-06 13:43:31.095573-05,302116,60.8413205537806,63.3821571238349,73.6842105263158
2024-02-06 13:43:31.370357-05,302119,60.8413205537806,63.3821571238349,73.6842105263158
2024-02-06 13:43:31.46188-05,302120,60.8413205537806,63.3821571238349,73.6842105263158
2024-02-06 13:43:32.693275-05,302133,60.8413205537806,63.3821571238349,73.6842105263158
2024-02-06 13:43:32.789913-05,302134,60.8413205537806,63.3821571238349,73.6842105263158
2024-02-06 13:43:30.90883-05,302114,60.8839190628328,63.3821571238349,73.6842105263158
2024-02-06 13:43:31.002555-05,302115,60.8839190628328,63.3821571238349,73.6842105263158
2024-02-06 13:43:31.19027-05,302117,60.8839190628328,63.3821571238349,73.6842105263158
2024-02-06 13:43:31.282032-05,302118,60.8839190628328,63.3821571238349,73.6842105263158
2024-02-26 03:31:44.339793-05,356781,61.2779552715655,63.2490013315579,78.9473684210526
2024-02-26 04:33:56.515986-05,356782,61.2779552715655,63.2490013315579,78.9473684210526
2024-02-26 08:34:15.311908-05,356786,61.2779552715655,63.2490013315579,78.9473684210526
2024-02-26 09:34:09.573213-05,356787,61.2779552715655,63.2490013315579,78.9473684210526
2024-02-26 10:32:06.054638-05,356788,61.2779552715655,63.2490013315579,78.9473684210526
2024-02-26 11:33:05.521309-05,356789,61.2779552715655,63.2490013315579,78.9473684210526
2024-02-26 12:32:08.555173-05,356790,61.2779552715655,63.2490013315579,78.9473684210526
2024-02-26 18:31:57.069257-05,356796,61.2779552715655,63.2490013315579,78.9473684210526
2024-02-26 19:31:55.077016-05,356797,61.2779552715655,63.2490013315579,78.9473684210526
2024-02-26 20:34:15.688135-05,356798,61.2779552715655,63.2490013315579,78.9473684210526
2024-02-26 21:33:21.147422-05,356799,61.2779552715655,63.2490013315579,78.9473684210526
2024-02-26 23:32:11.999606-05,356801,61.2779552715655,63.2490013315579,78.9473684210526
2024-02-27 02:34:23.637475-05,356804,61.2779552715655,63.2490013315579,78.9473684210526
2024-02-27 03:32:18.740533-05,356805,61.2779552715655,63.2490013315579,78.9473684210526
2024-02-27 07:32:13.476543-05,356809,61.2779552715655,63.2490013315579,78.9473684210526
2024-02-27 08:35:39.663151-05,356810,61.2779552715655,63.2490013315579,78.9473684210526
2024-02-27 11:30:12.182145-05,356816,61.2779552715655,63.2490013315579,78.9473684210526
2024-02-26 07:32:04.876366-05,356785,61.2886048988285,63.2490013315579,78.9473684210526
2024-02-26 13:39:22.517578-05,356791,61.2886048988285,63.2490013315579,78.9473684210526
2024-02-27 05:32:16.245038-05,356807,61.2886048988285,63.2490013315579,78.9473684210526
2024-02-26 01:31:48.549023-05,356779,61.2992545260916,63.2490013315579,78.9473684210526
2024-02-26 15:37:06.951796-05,356793,61.2992545260916,63.2490013315579,78.9473684210526
2024-02-26 17:31:57.60639-05,356795,61.2992545260916,63.2490013315579,78.9473684210526
2024-02-26 00:30:49.448197-05,356778,61.3099041533546,63.2490013315579,78.9473684210526
2024-02-27 06:33:17.334361-05,356808,61.3099041533546,63.2490013315579,78.9473684210526
2024-02-25 13:29:31.320717-05,356767,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-25 14:31:54.07064-05,356768,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-25 15:29:39.015697-05,356769,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-25 16:30:42.603869-05,356770,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-25 17:32:38.474244-05,356771,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-25 18:32:42.784745-05,356772,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-25 19:30:34.153976-05,356773,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-25 20:29:33.332122-05,356774,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-25 21:32:42.57077-05,356775,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-25 22:31:42.410834-05,356776,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-25 23:39:01.651781-05,356777,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-26 02:29:52.763594-05,356780,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-26 05:32:55.265021-05,356783,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-26 06:31:55.087213-05,356784,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-26 14:30:52.38058-05,356792,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-26 16:34:05.452553-05,356794,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-26 22:31:09.679592-05,356800,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-27 00:32:32.275581-05,356802,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-27 01:34:22.708885-05,356803,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-27 04:34:25.360235-05,356806,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-27 09:13:18.528668-05,356812,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-27 09:31:21.193622-05,356811,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-27 12:55:20.510511-05,356815,61.3205537806177,63.2490013315579,78.9473684210526
2024-02-25 10:41:02.185701-05,356765,61.3844515441959,63.3821571238349,78.9473684210526
2024-02-28 19:12:43.83172-05,356857,61.4164004259851,63.6484687083888,78.9473684210526
2024-02-28 20:09:34.612196-05,356858,61.4164004259851,63.6484687083888,78.9473684210526
2024-02-28 18:09:37.751717-05,356856,61.4589989350373,63.6484687083888,78.9473684210526
2024-02-28 22:09:31.07067-05,356861,61.4589989350373,63.6484687083888,78.9473684210526
2024-02-28 23:14:48.953747-05,356862,61.4589989350373,63.6484687083888,78.9473684210526
2024-02-29 00:13:56.099487-05,356863,61.4589989350373,63.6484687083888,78.9473684210526
2024-02-29 01:15:53.961006-05,356864,61.4589989350373,63.6484687083888,78.9473684210526
2024-02-29 02:14:56.301474-05,356865,61.4589989350373,63.6484687083888,78.9473684210526
2024-02-29 03:11:42.562298-05,356866,61.4589989350373,63.6484687083888,78.9473684210526
2024-02-29 04:12:55.830287-05,356867,61.4589989350373,63.6484687083888,78.9473684210526
2024-02-29 05:13:56.75707-05,356868,61.4589989350373,63.6484687083888,78.9473684210526
2024-02-29 06:13:54.125016-05,356869,61.4589989350373,63.6484687083888,78.9473684210526
2024-02-29 07:12:52.563985-05,356870,61.4589989350373,63.6484687083888,78.9473684210526
2024-02-29 08:15:07.976334-05,356871,61.4589989350373,63.6484687083888,78.9473684210526
2024-02-29 09:15:00.742933-05,356872,61.4589989350373,63.6484687083888,78.9473684210526
2024-02-29 10:03:08.191559-05,356873,61.4589989350373,63.6484687083888,78.9473684210526
2024-02-23 04:51:24.504013-05,356707,61.5761448349308,63.5153129161119,78.9473684210526
2024-02-22 12:32:34.610899-05,356687,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-23 03:22:12.881332-05,356703,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-23 04:24:22.919832-05,356704,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-23 06:23:15.382935-05,356706,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-23 07:27:57.562841-05,356708,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-23 08:29:01.307915-05,356709,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-23 09:28:57.049588-05,356710,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-23 11:30:03.730827-05,356712,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-23 12:29:06.489144-05,356713,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-23 13:31:09.744543-05,356714,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-23 14:30:11.004635-05,356715,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-23 15:26:56.403695-05,356716,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-23 16:29:12.334079-05,356717,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-23 22:27:12.677437-05,356723,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-24 00:29:18.261952-05,356725,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-24 01:31:23.13195-05,356726,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-24 02:28:13.033061-05,356727,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-24 06:30:24.227461-05,356731,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-24 07:28:31.331252-05,356732,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-24 08:30:39.036836-05,356733,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-24 09:31:38.40116-05,356734,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-24 11:29:34.680779-05,356736,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-24 12:29:41.04865-05,356737,61.5867944621938,63.5153129161119,78.9473684210526
2024-02-24 13:30:38.147409-05,356738,61.5867944621938,63.5153129161119,78.9473684210526
