1,0.0598275,2.62933
1,0.0388229,2.59591
1,0.0199508,2.56227
1,0.0029001,2.52844
1,-0.0125178,2.49461
1,0.105558,2.60278
1,0.0830709,2.56973
1,0.0626976,2.53645
1,0.0442859,2.50302
1,0.147393,2.57536
1,0.123746,2.54275
1,0.102324,2.50988
1,0.185602,2.54728
1,0.161244,2.51511
1,0.468737,2.66876
1,0.391889,2.67237
1,0.314174,2.67359
1,0.236364,2.67238
1,0.159576,2.66875
1,0.423999,2.64061
1,0.35088,2.64285
1,0.277384,2.64287
1,0.204269,2.6406
1,0.383646,2.61166
1,0.314142,2.61273
1,0.244628,2.61166
1,0.34719,2.58215
1,0.281105,2.58213
1,0.430545,2.48596
1,0.405237,2.51799
1,0.377656,2.54967
1,0.398266,2.4568
1,0.372529,2.48842
1,0.344623,2.51973
1,0.314147,2.55062
1,0.368228,2.42716
1,0.342239,2.45835
1,0.314186,2.48924
1,0.283743,2.51972
1,0.250712,2.54968
1,0.314182,2.42786
1,0.286101,2.45835
1,0.255804,2.4884
1,0.223098,2.51799
1,0.260146,2.42716
1,0.230102,2.45679
1,0.197826,2.48597
1,0.38292,2.26899
1,0.337132,2.27003
1,0.291216,2.27001
1,0.649193,1.80313
1,0.514917,2.35553
1,0.54694,2.38262
1,0.580873,2.40919
1,0.616706,2.43506
1,0.685065,1.80026
1,0.496356,2.38822
1,0.529025,2.41562
1,0.563667,2.44245
1,0.445298,2.3925
1,0.4765,2.4207
1,0.509709,2.44841
1,0.423591,2.42438
1,0.455146,2.45291
1,0.640851,2.49462
1,0.625391,2.52847
1,0.608372,2.56226
1,0.58949,2.59594
1,0.568466,2.62932
1,0.584035,2.50304
1,0.565564,2.53647
1,0.545272,2.56976
1,0.522721,2.6028
1,0.525968,2.5099
1,0.504561,2.54276
1,0.48092,2.57539
1,0.46709,2.51512
1,0.442678,2.54728
1,0.679502,2.25758
1,0.63536,2.26611
1,0.590557,2.2737
1,0.545202,2.28027
1,0.499455,2.28579
1,0.648172,2.23245
1,0.604672,2.24028
1,0.560617,2.24721
1,0.516157,2.25314
1,0.618052,2.20683
1,0.575229,2.214
1,0.531975,2.22032
1,0.589101,2.18082
1,0.547005,2.18743
1,0.53673,2.31999
1,0.650376,2.36476
1,0.616203,2.33936
1,0.583682,2.31338
1,0.66344,2.33088
1,0.630044,2.30568
1,0.675669,2.29696
1,0.708041,2.21718
1,0.696856,2.12473
1,0.686939,2.15886
1,0.676559,2.19295
1,0.656976,2.1343
1,0.646094,2.16823
1,0.616713,2.14313
1,0.683141,2.42966
1,0.695577,2.3956
1,0.707165,2.36141
1,0.718011,2.32712
1,0.728112,2.29287
1,0.734135,2.41937
1,0.744682,2.385
1,0.785777,2.23086
1,0.752738,2.20772
1,0.827303,2.21891
1,0.793774,2.19643
1,0.761357,2.1734
1,0.868104,2.20617
1,0.834269,2.18429
1,0.801406,2.16188
1,0.769591,2.13899
1,0.908118,2.19263
1,0.87405,2.17141
1,0.840914,2.14957
1,0.808729,2.12728
1,0.777468,2.10457
1,0.913063,2.1578
1,0.879721,2.13661
1,0.847259,2.11487
1,0.815696,2.09273
1,0.91778,2.12298
1,0.885136,2.10187
1,0.853325,2.08026
1,0.256812,1.97798
1,0.295007,1.97852
1,0.333286,1.97853
1,0.486508,1.91156
1,0.503642,1.88048
1,0.520487,1.84925
1,0.796692,1.88996
1,0.760063,1.89472
1,0.723268,1.89912
1,0.693057,1.96601
1,0.708239,1.93393
1,0.715668,1.99427
1,0.730712,1.96201
1,0.745407,1.92967
1,0.738852,2.02237
1,0.753826,1.98999
