run_number,total_N,vector_sum_norm,pio3_stdev,pio4_stdev,pio6_stdev,pio8_stdev,pio3_stdev_n,pio4_stdev_n,pio6_stdev_n,pio8_stdev_n
300002,8793,206.5957405452343,75.03213320506914,54.31386908472805,31.481878780708374,21.12333886373628,0.03406318511171477,0.04220786387159274,0.05308262811405685,0.06347357874600495
300005,8792,206.15575365666012,74.926228723275,54.24563263303838,31.453158204558793,21.113682595975185,0.03401899003299049,0.04215962649133293,0.05304047742907842,0.06345348290676034
300003,8793,206.5957405452343,75.03213320506914,54.31386908472805,31.481878780708374,21.12333886373628,0.03406318511171477,0.04220786387159274,0.05308262811405685,0.06347357874600495
300001,8794,205.77520202311973,74.75781194614471,54.13279784951368,31.399045170489064,21.07561712227936,0.03393490955297258,0.04206294614513168,0.05293747879393479,0.06332405935268651
300000,8793,205.33329036584823,74.65174826965185,54.06468076512056,31.370386117045474,21.066010409407596,0.03389063242796129,0.04201478988577513,0.05289541903499296,0.06330409334953649
300004,8793,205.33329036584823,74.65174826965185,54.06468076512056,31.370386117045474,21.066010409407596,0.03389063242796129,0.04201478988577513,0.05289541903499296,0.06330409334953649
